time,stations,station_x_coordinate,station_y_coordinate,MSL
2014-01-01,3834,-1.3840000000000001,49.709,-0.124
2014-01-01,3835,-1.296,49.695,-0.131
2014-01-01,3836,-1.238,49.636,-0.033
2014-01-01,3837,-1.282,49.563,0.043
2014-01-01,3838,-1.252,49.49,0.046
2014-01-01,3839,-1.179,49.431000000000004,0.048
2014-01-01,3840,-1.106,49.402,0.056
2014-01-01,3841,-1.0030000000000001,49.402,0.054
2014-01-01,3842,-0.916,49.402,0.048
2014-01-01,3843,-0.8280000000000001,49.373,0.057
2014-01-01,3844,-0.74,49.358000000000004,0.059
2014-01-01,3845,-0.652,49.358000000000004,0.055
2014-01-01,3846,-0.5640000000000001,49.373,0.043
2014-01-01,3847,-0.47600000000000003,49.358000000000004,0.052
2014-01-01,3848,-0.388,49.358000000000004,0.042
2014-01-01,3849,-0.3,49.314,0.06
2014-01-01,3850,-0.212,49.299,0.062
2014-01-01,3851,-0.125,49.314,0.065
2014-01-01,3852,-0.051000000000000004,49.314,0.065
2014-01-01,3853,0.051000000000000004,49.373,0.057
2014-01-01,3854,0.081,49.446,0.045
2014-01-01,3855,0.095,49.475,0.05
2014-01-01,3856,0.081,49.534,0.061
2014-01-01,3857,0.125,49.607,0.059
2014-01-01,3858,0.168,49.68,0.037
2014-01-01,3859,0.242,49.724000000000004,0.021
2014-01-01,3860,0.33,49.753,0.034
2014-01-01,3861,0.417,49.783,0.03
2014-01-01,3862,0.491,49.827,0.024
2014-01-01,3863,0.579,49.856,0.014
2014-01-01,3864,0.667,49.871,0.027
2014-01-01,3865,0.754,49.871,0.023
2014-01-01,3866,0.842,49.9,0.036
2014-01-01,3867,0.93,49.915,0.036
2014-01-01,3868,1.018,49.929,0.042
2014-01-01,3869,1.106,49.944,0.043
2014-01-01,3870,1.194,49.973,0.047
2014-01-01,3871,1.282,50.017,0.046
2014-01-01,3872,1.355,50.061,0.045
2014-01-01,3873,1.428,50.105000000000004,0.049
2014-01-01,3874,1.472,50.178000000000004,0.044
2014-01-01,3875,1.516,50.266,0.041
2014-01-01,3876,1.545,50.339,0.047
2014-01-01,3877,1.56,50.427,0.048
2014-01-01,3878,1.56,50.515,0.046
2014-01-01,3879,1.575,50.603,0.049
2014-01-01,3880,1.56,50.691,0.04
2014-01-01,3881,1.589,50.779,0.042
2014-01-01,3882,1.589,50.867000000000004,-0.037
2014-01-01,3883,1.663,50.911,0.01
2014-01-01,3884,1.75,50.955,0.005
2014-01-01,3885,1.824,50.969,0.012
2014-01-01,3886,1.926,50.999,0.031
2014-01-01,3887,2.0140000000000002,51.013,0.045
2014-01-01,3888,2.102,51.013,0.051
2014-01-01,3889,2.19,51.028,0.058
2014-01-01,3890,2.278,51.042,0.059
2014-01-01,3891,2.366,51.057,0.064
2014-01-01,3892,2.454,51.072,0.071
2014-01-01,3893,2.5420000000000003,51.101,0.069
2014-01-01,3894,2.629,51.13,0.068
2014-01-01,3895,2.703,51.160000000000004,0.074
2014-01-01,3896,2.791,51.204,0.074
2014-01-01,3897,2.878,51.233000000000004,0.073
2014-01-01,3898,2.952,51.262,0.071
2014-01-01,3899,3.04,51.292,0.067
2014-01-01,3900,3.1270000000000002,51.335,0.068
2014-01-01,3901,3.215,51.35,0.067
2014-01-01,3902,3.303,51.365,0.077
2014-01-01,3903,3.391,51.379,0.087
2014-01-01,3904,3.479,51.409,0.083
2014-01-01,3905,3.523,51.467,0.076
2014-01-01,3906,3.45,51.526,0.076
2014-01-01,3907,3.523,51.57,0.073
2014-01-01,3908,3.596,51.599000000000004,0.061
2014-01-01,3909,3.684,51.614000000000004,0.084
2014-01-01,3910,3.684,51.687,0.055
2014-01-01,3911,3.757,51.746,0.083
2014-01-01,3912,3.831,51.746,0.084
2014-01-01,3913,3.8890000000000002,51.833,0.089
2014-01-01,3914,3.948,51.877,0.093
2014-01-01,3915,4.006,51.907000000000004,0.091
2014-01-01,3916,4.0360000000000005,51.995000000000005,0.099
2014-01-01,3917,4.124,51.995000000000005,0.097
2014-01-01,3918,4.197,52.053000000000004,0.096
2014-01-01,3919,4.2700000000000005,52.112,0.101
2014-01-01,3920,4.343,52.17,0.103
2014-01-01,3921,4.402,52.229,0.104
2014-01-01,3922,4.46,52.288000000000004,0.103
2014-01-01,3923,4.519,52.375,0.106
2014-01-01,3924,4.548,52.434000000000005,0.104
2014-01-01,3925,4.5920000000000005,52.522,0.107
2014-01-01,3926,4.607,52.61,0.105
2014-01-01,3927,4.636,52.698,0.103
2014-01-01,3928,4.666,52.786,0.099
2014-01-01,3929,4.695,52.859,0.093
2014-01-01,3930,4.724,52.947,0.083
2014-01-01,3931,4.7090000000000005,53.035000000000004,0.105
2014-01-01,3932,4.753,53.108000000000004,0.095
2014-01-01,3933,4.812,53.167,0.088
2014-01-01,3934,4.885,53.24,0.087
2014-01-01,3935,4.958,53.284,0.082
2014-01-01,3936,5.046,53.313,0.064
2014-01-01,3937,5.134,53.342,0.094
2014-01-01,3938,5.1930000000000005,53.401,0.093
2014-01-01,3939,5.281,53.416000000000004,0.092
2014-01-01,3940,5.383,53.43,0.092
2014-01-01,3941,5.471,53.445,0.087
2014-01-01,3942,5.559,53.445,0.062
2014-01-01,3943,5.632,53.445,0.083
2014-01-01,3944,5.735,53.474000000000004,0.099
2014-01-01,3945,5.823,53.474000000000004,0.099
2014-01-01,3946,5.9110000000000005,53.474000000000004,0.097
2014-01-01,3947,5.955,53.474000000000004,0.09
2014-01-01,3948,6.072,53.43,0.121
2014-01-01,3949,6.1450000000000005,53.518,0.097
2014-01-01,3950,6.2330000000000005,53.518,0.096
2014-01-01,3951,6.321,53.518,0.089
2014-01-01,3952,6.409,53.533,0.079
2014-01-01,3953,6.482,53.562,0.078
2014-01-01,3954,6.57,53.547000000000004,0.079
2014-01-01,3955,6.658,53.547000000000004,0.088
2014-01-01,3956,6.702,53.606,0.089
2014-01-01,3957,6.79,53.621,0.082
2014-01-01,3958,6.863,53.679,0.093
2014-01-01,3959,6.9510000000000005,53.694,0.093
2014-01-01,3960,7.039000000000001,53.694,0.091
2014-01-01,3961,7.126,53.708,0.092
2014-01-01,3962,7.214,53.738,0.094
2014-01-01,3963,7.3020000000000005,53.738,0.094
2014-01-01,3964,7.390000000000001,53.752,0.088
2014-01-01,3965,7.478,53.767,0.094
2014-01-01,3966,7.566,53.767,0.092
2014-01-01,3967,7.654,53.767,0.093
2014-01-01,3968,7.742,53.796,0.092
2014-01-01,3969,7.83,53.782000000000004,0.082
2014-01-01,3970,7.932,53.796,0.065
2014-01-01,3971,7.9910000000000005,53.767,0.058
2014-01-01,3972,8.049,53.679,0.081
2014-01-01,3973,8.108,53.621,0.077
2014-01-01,3974,8.181000000000001,53.591,0.087
2014-01-01,3975,8.196,53.591,0.086
2014-01-01,3976,8.386000000000001,53.65,0.138
2014-01-01,3977,8.445,53.621,0.157
2014-01-01,3978,8.459,53.65,0.151
2014-01-01,3979,8.43,53.782000000000004,0.153
2014-01-01,3980,8.562,53.943,0.092
2014-01-01,3981,8.65,53.914,0.099
2014-01-01,3982,8.723,53.870000000000005,0.134
2014-01-01,3983,8.811,53.84,0.109
2014-01-01,3984,8.899000000000001,53.84,0.104
2014-01-01,3985,8.972,53.870000000000005,0.084
2014-01-01,3986,8.914,53.870000000000005,0.101
2014-01-01,3987,8.855,54.104,0.271
2014-01-01,3988,8.884,54.104,0.289
2014-01-01,3989,8.826,54.133,0.233
2014-01-01,3990,8.855,54.265,0.617
2014-01-01,3991,8.855,54.28,0.618
2014-01-01,3992,8.606,54.236000000000004,0.106
2014-01-01,3993,8.577,54.353,0.102
2014-01-01,3994,8.635,54.412,0.098
2014-01-01,3995,8.635,54.485,0.13
2014-01-01,3996,8.635,54.602000000000004,0.143
2014-01-01,3997,8.738,54.543,0.158
2014-01-01,3998,8.782,54.573,0.166
2014-01-01,3999,8.621,54.69,0.127
2014-01-01,4000,8.562,54.675000000000004,0.11
2014-01-01,4001,8.474,54.675000000000004,0.111
2014-01-01,4002,8.416,54.646,0.104
2014-01-01,4003,8.328,54.602000000000004,0.085
2014-01-01,4004,8.298,54.719,0.098
2014-01-01,4005,8.284,54.822,0.101
2014-01-01,4006,8.298,54.910000000000004,0.102
2014-01-01,4007,8.342,54.968,0.1
2014-01-01,4008,8.386000000000001,55.042,0.071
2014-01-01,4009,8.445,55.1,0.093
2014-01-01,4010,8.489,55.203,0.104
2014-01-01,4011,8.518,55.203,0.099
2014-01-01,4012,8.518,55.232,0.111
2014-01-01,4013,8.547,55.32,0.14
2014-01-01,4014,8.547,55.334,0.139
2014-01-01,4015,8.533,55.334,0.134
2014-01-01,4016,8.401,55.32,0.097
2014-01-01,4017,8.357,55.408,0.105
2014-01-01,4018,8.298,55.466,0.099
2014-01-01,4019,8.21,55.51,0.107
2014-01-01,4020,8.137,55.54,0.107
2014-01-01,4021,8.108,55.613,0.109
2014-01-01,4022,8.152000000000001,55.701,0.112
2014-01-01,4023,8.167,55.774,0.113
2014-01-01,4024,8.152000000000001,55.862,0.113
2014-01-01,4025,8.137,55.95,0.114
2014-01-01,4026,8.093,56.038000000000004,0.113
2014-01-01,4027,8.108,56.125,0.113
2014-01-01,4028,8.123,56.213,0.114
2014-01-01,4029,8.108,56.301,0.114
2014-01-01,4030,8.108,56.389,0.115
2014-01-01,4031,8.123,56.492000000000004,0.115
2014-01-01,4032,8.123,56.58,0.113
2014-01-01,4033,8.167,56.653,0.111
2014-01-01,4034,8.225,56.726,0.106
2014-01-01,4035,8.24,56.814,0.106
2014-01-01,4036,8.298,56.873000000000005,0.104
2014-01-01,4037,8.357,56.931000000000004,0.103
2014-01-01,4038,8.445,57.004,0.1
2014-01-01,4039,8.518,57.048,0.098
2014-01-01,4040,8.591,57.107,0.095
2014-01-01,4041,8.679,57.122,0.093
2014-01-01,4042,8.767,57.107,0.093
2014-01-01,4043,8.855,57.122,0.091
2014-01-01,4044,8.943,57.136,0.089
2014-01-01,4045,9.031,57.151,0.088
2014-01-01,4046,9.119,57.151,0.086
2014-01-01,4047,9.207,57.136,0.085
2014-01-01,4048,9.294,57.151,0.084
2014-01-01,4049,9.382,57.166000000000004,0.083
2014-01-01,4050,9.47,57.195,0.081
2014-01-01,4051,9.529,57.224000000000004,0.08
2014-01-01,4052,9.602,57.283,0.079
2014-01-01,4053,9.675,57.356,0.077
2014-01-01,4054,9.734,57.415,0.075
2014-01-01,4055,9.792,57.473,0.073
2014-01-01,4056,9.88,57.532000000000004,0.07
2014-01-01,4057,9.939,57.576,0.065
2014-01-01,4058,10.042,57.59,0.062
2014-01-01,4059,10.129,57.59,0.061
2014-01-01,4060,10.217,57.605000000000004,0.059
2014-01-01,4061,10.305,57.634,0.055
2014-01-01,4062,10.378,57.664,0.052
2014-01-01,4063,10.466000000000001,57.708,0.046
2014-01-01,4064,10.554,57.751,0.038
2014-01-01,4065,10.627,57.737,0.038
2014-01-01,4066,10.554,57.693,0.042
2014-01-01,4067,10.481,57.649,0.045
2014-01-01,4068,10.437,57.576,0.048
2014-01-01,4069,10.51,57.502,0.051
2014-01-01,4070,10.540000000000001,57.429,0.052
2014-01-01,4071,10.540000000000001,57.356,0.053
2014-01-01,4072,10.554,57.224000000000004,0.052
2014-01-01,4073,10.481,57.18,0.057
2014-01-01,4074,10.422,57.122,0.059
2014-01-01,4075,10.393,57.048,0.06
2014-01-01,4076,10.305,56.99,0.063
2014-01-01,4077,10.291,56.902,0.064
2014-01-01,4078,10.291,56.814,0.066
2014-01-01,4079,10.334,56.77,0.067
2014-01-01,4080,10.364,56.624,0.07
2014-01-01,4081,10.378,56.565,0.071
2014-01-01,4082,10.452,56.536,0.072
2014-01-01,4083,10.540000000000001,56.521,0.072
2014-01-01,4084,10.627,56.536,0.07
2014-01-01,4085,10.715,56.536,0.069
2014-01-01,4086,10.803,56.536,0.067
2014-01-01,4087,10.891,56.506,0.068
2014-01-01,4088,10.950000000000001,56.448,0.066
2014-01-01,4089,10.92,56.36,0.066
2014-01-01,4090,10.862,56.301,0.069
2014-01-01,4091,10.789,56.243,0.07
2014-01-01,4092,10.745000000000001,56.169000000000004,0.07
2014-01-01,4093,10.657,56.155,0.072
2014-01-01,4094,10.583,56.125,0.073
2014-01-01,4095,10.496,56.111000000000004,0.074
2014-01-01,4096,10.422,56.155,0.074
2014-01-01,4097,10.349,56.184000000000005,0.073
2014-01-01,4098,10.261000000000001,56.169000000000004,0.074
2014-01-01,4099,10.261000000000001,56.082,0.074
2014-01-01,4100,10.261000000000001,55.994,0.074
2014-01-01,4101,10.247,55.876,0.074
2014-01-01,4102,10.188,55.833,0.074
2014-01-01,4103,10.1,55.818,0.075
2014-01-01,4104,10.042,55.745000000000005,0.076
2014-01-01,4105,9.983,55.701,0.076
2014-01-01,4106,9.895,55.671,0.076
2014-01-01,4107,9.836,55.613,0.075
2014-01-01,4108,9.851,55.54,0.077
2014-01-01,4109,9.939,55.54,0.078
2014-01-01,4110,10.027000000000001,55.569,0.077
2014-01-01,4111,10.115,55.598,0.077
2014-01-01,4112,10.203,55.613,0.077
2014-01-01,4113,10.291,55.627,0.077
2014-01-01,4114,10.378,55.598,0.077
2014-01-01,4115,10.452,55.569,0.077
2014-01-01,4116,10.554,55.554,0.076
2014-01-01,4117,10.598,55.613,0.075
2014-01-01,4118,10.686,55.569,0.075
2014-01-01,4119,10.73,55.496,0.073
2014-01-01,4120,10.73,55.422000000000004,0.075
2014-01-01,4121,10.803,55.349000000000004,0.074
2014-01-01,4122,10.818,55.276,0.074
2014-01-01,4123,10.833,55.188,0.073
2014-01-01,4124,10.92,55.159,0.072
2014-01-01,4125,10.935,55.085,0.072
2014-01-01,4126,10.891,55.012,0.07
2014-01-01,4127,10.833,54.939,0.071
2014-01-01,4128,10.789,54.851,0.069
2014-01-01,4129,10.759,54.778,0.071
2014-01-01,4130,10.686,54.734,0.073
2014-01-01,4131,10.627,54.822,0.075
2014-01-01,4132,10.554,54.851,0.076
2014-01-01,4133,10.466000000000001,54.836,0.076
2014-01-01,4134,10.378,54.836,0.077
2014-01-01,4135,10.291,54.88,0.078
2014-01-01,4136,10.217,54.924,0.078
2014-01-01,4137,10.122,54.946,0.079
2014-01-01,4138,10.071,54.895,0.079
2014-01-01,4139,9.983,54.851,0.08
2014-01-01,4140,9.924,54.807,0.081
2014-01-01,4141,9.983,54.734,0.081
2014-01-01,4142,10.027000000000001,54.675000000000004,0.08
2014-01-01,4143,10.027000000000001,54.587,0.081
2014-01-01,4144,10.071,54.514,0.08
2014-01-01,4145,10.159,54.485,0.079
2014-01-01,4146,10.232000000000001,54.441,0.079
2014-01-01,4147,10.334,54.441,0.078
2014-01-01,4148,10.408,54.426,0.077
2014-01-01,4149,10.496,54.397,0.076
2014-01-01,4150,10.583,54.368,0.075
2014-01-01,4151,10.671,54.324,0.075
2014-01-01,4152,10.759,54.309000000000005,0.074
2014-01-01,4153,10.833,54.338,0.074
2014-01-01,4154,10.92,54.382,0.073
2014-01-01,4155,11.008000000000001,54.412,0.072
2014-01-01,4156,11.023,54.5,0.072
2014-01-01,4157,11.111,54.529,0.071
2014-01-01,4158,11.199,54.514,0.07
2014-01-01,4159,11.272,54.47,0.07
2014-01-01,4160,11.287,54.412,0.07
2014-01-01,4161,11.199,54.412,0.071
2014-01-01,4162,11.125,54.368,0.071
2014-01-01,4163,11.096,54.294000000000004,0.072
2014-01-01,4164,11.082,54.192,0.072
2014-01-01,4165,11.008000000000001,54.163000000000004,0.073
2014-01-01,4166,10.92,54.119,0.073
2014-01-01,4167,10.833,54.089,0.074
2014-01-01,4168,10.818,54.016,0.074
2014-01-01,4169,10.906,53.987,0.073
2014-01-01,4170,10.994,53.987,0.073
2014-01-01,4171,11.082,54.016,0.072
2014-01-01,4172,11.169,54.016,0.072
2014-01-01,4173,11.243,53.987,0.071
2014-01-01,4174,11.331,53.972,0.071
2014-01-01,4175,11.418000000000001,54.016,0.07
2014-01-01,4176,11.492,54.045,0.07
2014-01-01,4177,11.58,54.104,0.069
2014-01-01,4178,11.653,54.133,0.069
2014-01-01,4179,11.741,54.163000000000004,0.068
2014-01-01,4180,11.829,54.148,0.067
2014-01-01,4181,11.917,54.163000000000004,0.067
2014-01-01,4182,12.004,54.177,0.066
2014-01-01,4183,12.092,54.192,0.065
2014-01-01,4184,12.18,54.236000000000004,0.065
2014-01-01,4185,12.253,54.265,0.064
2014-01-01,4186,12.341000000000001,54.309000000000005,0.063
2014-01-01,4187,12.4,54.368,0.063
2014-01-01,4188,12.473,54.426,0.062
2014-01-01,4189,12.532,54.485,0.061
2014-01-01,4190,12.620000000000001,54.47,0.061
2014-01-01,4191,12.708,54.456,0.061
2014-01-01,4192,12.795,54.456,0.06
2014-01-01,4193,12.898,54.456,0.06
2014-01-01,4194,12.986,54.47,0.059
2014-01-01,4195,13.030000000000001,54.5,0.059
2014-01-01,4196,13.088000000000001,54.558,0.058
2014-01-01,4197,13.147,54.617000000000004,0.058
2014-01-01,4198,13.235,54.646,0.057
2014-01-01,4199,13.323,54.675000000000004,0.057
2014-01-01,4200,13.411,54.69,0.056
2014-01-01,4201,13.425,54.631,0.056
2014-01-01,4202,13.513,54.587,0.056
2014-01-01,4203,13.601,54.587,0.056
2014-01-01,4204,13.689,54.543,0.055
2014-01-01,4205,13.601,54.485,0.056
2014-01-01,4206,13.616,54.426,0.056
2014-01-01,4207,13.704,54.397,0.056
2014-01-01,4208,13.748000000000001,54.338,0.055
2014-01-01,4209,13.674,54.265,0.056
2014-01-01,4210,13.674,54.192,0.056
2014-01-01,4211,13.762,54.177,0.056
2014-01-01,4212,13.835,54.148,0.055
2014-01-01,4213,13.909,54.089,0.055
2014-01-01,4214,13.997,54.06,0.055
2014-01-01,4215,14.07,54.016,0.055
2014-01-01,4216,14.158,53.972,0.054
2014-01-01,4217,14.231,53.928000000000004,0.054
2014-01-01,4218,14.319,53.928000000000004,0.054
2014-01-01,4219,14.407,53.928000000000004,0.054
2014-01-01,4220,14.495000000000001,53.958,0.053
2014-01-01,4221,14.583,53.987,0.053
2014-01-01,4222,14.67,54.001,0.053
2014-01-01,4223,14.758000000000001,54.031,0.053
2014-01-01,4224,14.846,54.045,0.053
2014-01-01,4225,14.934000000000001,54.06,0.052
2014-01-01,4226,15.022,54.089,0.052
2014-01-01,4227,15.11,54.104,0.052
2014-01-01,4228,15.198,54.119,0.052
2014-01-01,4229,15.286,54.148,0.052
2014-01-01,4230,15.374,54.163000000000004,0.052
2014-01-01,4231,15.461,54.177,0.052
2014-01-01,4232,15.549,54.177,0.051
2014-01-01,4233,15.637,54.192,0.051
2014-01-01,4234,15.725,54.221000000000004,0.051
2014-01-01,4235,15.813,54.236000000000004,0.051
2014-01-01,4236,15.901,54.25,0.051
2014-01-01,4237,15.989,54.265,0.051
2014-01-01,4238,16.077,54.28,0.051
2014-01-01,4239,16.165,54.294000000000004,0.051
2014-01-01,4240,16.252,54.338,0.051
2014-01-01,4241,16.311,54.397,0.051
2014-01-01,4242,16.384,54.456,0.051
2014-01-01,4243,16.458000000000002,54.5,0.05
2014-01-01,4244,16.545,54.543,0.05
2014-01-01,4245,16.633,54.558,0.05
2014-01-01,4246,16.721,54.573,0.05
2014-01-01,4247,16.809,54.587,0.05
2014-01-01,4248,16.897000000000002,54.602000000000004,0.05
2014-01-01,4249,16.985,54.631,0.05
2014-01-01,4250,17.058,54.675000000000004,0.05
2014-01-01,4251,17.146,54.705,0.05
2014-01-01,4252,17.234,54.734,0.05
2014-01-01,4253,17.322,54.749,0.05
2014-01-01,4254,17.41,54.763,0.05
2014-01-01,4255,17.498,54.763,0.05
2014-01-01,4256,17.585,54.778,0.05
2014-01-01,4257,17.673000000000002,54.792,0.05
2014-01-01,4258,17.761,54.807,0.05
2014-01-01,4259,17.849,54.822,0.051
2014-01-01,4260,17.937,54.836,0.051
2014-01-01,4261,18.04,54.836,0.051
2014-01-01,4262,18.127,54.836,0.051
2014-01-01,4263,18.215,54.836,0.051
2014-01-01,4264,18.303,54.836,0.051
2014-01-01,4265,18.391000000000002,54.807,0.052
2014-01-01,4266,18.479,54.778,0.052
2014-01-01,4267,18.567,54.749,0.052
2014-01-01,4268,18.625,54.719,0.052
2014-01-01,4269,18.538,54.719,0.052
2014-01-01,4270,18.538,54.631,0.052
2014-01-01,4271,18.567,54.558,0.052
2014-01-01,4272,18.582,54.47,0.052
2014-01-01,4273,18.655,54.412,0.053
2014-01-01,4274,18.728,54.382,0.053
2014-01-01,4275,18.816,54.368,0.053
2014-01-01,4276,18.904,54.353,0.053
2014-01-01,4277,18.992,54.353,0.053
2014-01-01,4278,19.080000000000002,54.353,0.053
2014-01-01,4279,19.182000000000002,54.368,0.053
2014-01-01,4280,19.27,54.368,0.053
2014-01-01,4281,19.358,54.382,0.053
2014-01-01,4282,19.446,54.397,0.053
2014-01-01,4283,19.534,54.412,0.053
2014-01-01,4284,19.607,54.456,0.052
2014-01-01,4285,19.695,54.5,0.052
2014-01-01,4286,19.768,54.543,0.052
2014-01-01,4287,19.841,54.602000000000004,0.052
2014-01-01,4288,19.900000000000002,54.675000000000004,0.052
2014-01-01,4289,19.944,54.749,0.052
2014-01-01,4290,19.944,54.822,0.052
2014-01-01,4291,19.929000000000002,54.910000000000004,0.052
2014-01-01,4292,20.002,54.968,0.052
2014-01-01,4293,20.09,54.954,0.052
2014-01-01,4294,20.178,54.954,0.052
2014-01-01,4295,20.281,54.954,0.052
2014-01-01,4296,20.354,54.954,0.052
2014-01-01,4297,20.442,54.968,0.052
2014-01-01,4298,20.53,54.998000000000005,0.052
2014-01-01,4299,20.618000000000002,55.042,0.051
2014-01-01,4300,20.691,55.085,0.051
2014-01-01,4301,20.764,55.144,0.051
2014-01-01,4302,20.837,55.203,0.051
2014-01-01,4303,20.896,55.261,0.051
2014-01-01,4304,20.969,55.32,0.051
2014-01-01,4305,21.028,55.393,0.051
2014-01-01,4306,21.072,55.466,0.051
2014-01-01,4307,21.086000000000002,55.554,0.051
2014-01-01,4308,21.086000000000002,55.642,0.051
2014-01-01,4309,21.086000000000002,55.730000000000004,0.051
2014-01-01,4310,21.057000000000002,55.818,0.051
2014-01-01,4311,21.042,55.891,0.051
2014-01-01,4312,21.057000000000002,55.994,0.051
2014-01-01,4313,21.042,56.067,0.052
2014-01-01,4314,21.013,56.155,0.052
2014-01-01,4315,20.955000000000002,56.272,0.052
2014-01-01,4316,20.94,56.331,0.052
2014-01-01,4317,20.94,56.418,0.052
2014-01-01,4318,20.955000000000002,56.492000000000004,0.052
2014-01-01,4319,20.984,56.609,0.052
2014-01-01,4320,21.013,56.667,0.052
2014-01-01,4321,21.042,56.741,0.052
2014-01-01,4322,21.072,56.858000000000004,0.053
2014-01-01,4323,21.145,56.902,0.053
2014-01-01,4324,21.218,56.931000000000004,0.053
2014-01-01,4325,21.292,56.975,0.053
2014-01-01,4326,21.365000000000002,57.034,0.053
2014-01-01,4327,21.394000000000002,57.092,0.053
2014-01-01,4328,21.379,57.18,0.053
2014-01-01,4329,21.394000000000002,57.297000000000004,0.053
2014-01-01,4330,21.453,57.356,0.054
2014-01-01,4331,21.526,57.429,0.054
2014-01-01,4332,21.584,57.458,0.054
2014-01-01,4333,21.628,57.517,0.054
2014-01-01,4334,21.746000000000002,57.605000000000004,0.053
2014-01-01,4335,21.833000000000002,57.620000000000005,0.053
2014-01-01,4336,21.921,57.620000000000005,0.054
2014-01-01,4337,22.009,57.634,0.053
2014-01-01,4338,22.112000000000002,57.649,0.053
2014-01-01,4339,22.185,57.664,0.053
2014-01-01,4340,22.273,57.693,0.053
2014-01-01,4341,22.361,57.722,0.053
2014-01-01,4342,22.434,57.737,0.053
2014-01-01,4343,22.522000000000002,57.766,0.053
2014-01-01,4344,22.595,57.722,0.053
2014-01-01,4345,22.61,57.649,0.053
2014-01-01,4346,22.668,57.59,0.053
2014-01-01,4347,22.742,57.561,0.053
2014-01-01,4348,22.844,57.502,0.053
2014-01-01,4349,22.903000000000002,57.473,0.053
2014-01-01,4350,22.991,57.429,0.053
2014-01-01,4351,23.064,57.385,0.053
2014-01-01,4352,23.137,57.371,0.053
2014-01-01,4353,23.21,57.268,0.053
2014-01-01,4354,23.240000000000002,57.195,0.053
2014-01-01,4355,23.284,57.107,0.053
2014-01-01,4356,23.357,57.063,0.053
2014-01-01,4357,23.43,57.048,0.053
2014-01-01,4358,23.533,57.019,0.053
2014-01-01,4359,23.621000000000002,56.975,0.053
2014-01-01,4360,23.694,56.975,0.053
2014-01-01,4361,23.782,56.99,0.053
2014-01-01,4362,23.87,57.004,0.053
2014-01-01,4363,23.958000000000002,57.034,0.053
2014-01-01,4364,24.031,57.078,0.053
2014-01-01,4365,24.104,57.092,0.053
2014-01-01,4366,24.177,57.122,0.053
2014-01-01,4367,24.28,57.18,0.053
2014-01-01,4368,24.353,57.224000000000004,0.053
2014-01-01,4369,24.368000000000002,57.297000000000004,0.053
2014-01-01,4370,24.382,57.371,0.053
2014-01-01,4371,24.368000000000002,57.458,0.053
2014-01-01,4372,24.338,57.546,0.053
2014-01-01,4373,24.353,57.634,0.053
2014-01-01,4374,24.309,57.708,0.054
2014-01-01,4375,24.294,57.795,0.054
2014-01-01,4376,24.309,57.883,0.054
2014-01-01,4377,24.353,57.957,0.054
2014-01-01,4378,24.412,58.03,0.054
2014-01-01,4379,24.426000000000002,58.088,0.055
2014-01-01,4380,24.441,58.191,0.055
2014-01-01,4381,24.47,58.264,0.055
2014-01-01,4382,24.514,58.337,0.055
2014-01-01,4383,24.456,58.367000000000004,0.055
2014-01-01,4384,24.397000000000002,58.352000000000004,0.055
2014-01-01,4385,24.338,58.308,0.055
2014-01-01,4386,24.25,58.264,0.055
2014-01-01,4387,24.207,58.235,0.055
2014-01-01,4388,24.089000000000002,58.235,0.055
2014-01-01,4389,23.987000000000002,58.293,0.055
2014-01-01,4390,23.928,58.308,0.055
2014-01-01,4391,23.84,58.337,0.055
2014-01-01,4392,23.738,58.352000000000004,0.055
2014-01-01,4393,23.694,58.396,0.055
2014-01-01,4394,23.665,58.499,0.055
2014-01-01,4395,23.591,58.528,0.055
2014-01-01,4396,23.503,58.557,0.054
2014-01-01,4397,23.401,58.572,0.054
2014-01-01,4398,23.342,58.499,0.055
2014-01-01,4399,23.284,58.455,0.055
2014-01-01,4400,23.21,58.425000000000004,0.055
2014-01-01,4401,23.123,58.411,0.055
2014-01-01,4402,23.049,58.367000000000004,0.055
2014-01-01,4403,22.961000000000002,58.337,0.055
2014-01-01,4404,22.874,58.293,0.055
2014-01-01,4405,22.8,58.264,0.054
2014-01-01,4406,22.712,58.206,0.054
2014-01-01,4407,22.625,58.206,0.054
2014-01-01,4408,22.537,58.206,0.054
2014-01-01,4409,22.449,58.191,0.054
2014-01-01,4410,22.361,58.191,0.054
2014-01-01,4411,22.288,58.162,0.053
2014-01-01,4412,22.258,58.088,0.053
2014-01-01,4413,22.214000000000002,58.0,0.053
2014-01-01,4414,22.126,57.942,0.053
2014-01-01,4415,22.053,57.898,0.052
2014-01-01,4416,21.98,57.942,0.053
2014-01-01,4417,22.024,58.015,0.053
2014-01-01,4418,22.083000000000002,58.088,0.053
2014-01-01,4419,22.141000000000002,58.147,0.053
2014-01-01,4420,22.039,58.191,0.053
2014-01-01,4421,21.995,58.22,0.053
2014-01-01,4422,21.907,58.235,0.052
2014-01-01,4423,21.863,58.323,0.052
2014-01-01,4424,21.951,58.381,0.052
2014-01-01,4425,21.936,58.425000000000004,0.052
2014-01-01,4426,21.863,58.499,0.051
2014-01-01,4427,21.907,58.513,0.051
2014-01-01,4428,21.995,58.513,0.052
2014-01-01,4429,22.083000000000002,58.499,0.052
2014-01-01,4430,22.17,58.528,0.052
2014-01-01,4431,22.258,58.557,0.052
2014-01-01,4432,22.346,58.586,0.052
